Code,Name,FK_Month
19460405,1945-1946 April 05                   ,1945194610
19460406,1945-1946 April 06                   ,1945194610
19460407,1945-1946 April 07                   ,1945194610
19460408,1945-1946 April 08                   ,1945194610
19460409,1945-1946 April 09                   ,1945194610
19460410,1945-1946 April 10                   ,1945194610
19460411,1945-1946 April 11                   ,1945194610
19460412,1945-1946 April 12                   ,1945194610
19460413,1945-1946 April 13                   ,1945194610
19460414,1945-1946 April 14                   ,1945194610
19460415,1945-1946 April 15                   ,1945194610
19460416,1945-1946 April 16                   ,1945194610
19460417,1945-1946 April 17                   ,1945194610
19460418,1945-1946 April 18                   ,1945194610
19460419,1945-1946 April 19                   ,1945194610
19460420,1945-1946 April 20                   ,1945194610
19460421,1945-1946 April 21                   ,1945194610
19460422,1945-1946 April 22                   ,1945194610
19460423,1945-1946 April 23                   ,1945194610
19460424,1945-1946 April 24                   ,1945194610
19460425,1945-1946 April 25                   ,1945194610
19460426,1945-1946 April 26                   ,1945194610
19460427,1945-1946 April 27                   ,1945194610
19460428,1945-1946 April 28                   ,1945194610
19460429,1945-1946 April 29                   ,1945194610
19460430,1945-1946 April 30                   ,1945194610
19460501,1945-1946 May 01                     ,1945194611
19460502,1945-1946 May 02                     ,1945194611
19460503,1945-1946 May 03                     ,1945194611
19460504,1945-1946 May 04                     ,1945194611
19460505,1945-1946 May 05                     ,1945194611
19460506,1945-1946 May 06                     ,1945194611
19460507,1945-1946 May 07                     ,1945194611
19460508,1945-1946 May 08                     ,1945194611
19460509,1945-1946 May 09                     ,1945194611
19460510,1945-1946 May 10                     ,1945194611
19460511,1945-1946 May 11                     ,1945194611
19460512,1945-1946 May 12                     ,1945194611
19460513,1945-1946 May 13                     ,1945194611
19460514,1945-1946 May 14                     ,1945194611
19460515,1945-1946 May 15                     ,1945194611
19460516,1945-1946 May 16                     ,1945194611
19460517,1945-1946 May 17                     ,1945194611
19460518,1945-1946 May 18                     ,1945194611
19460519,1945-1946 May 19                     ,1945194611
19460520,1945-1946 May 20                     ,1945194611
19460521,1945-1946 May 21                     ,1945194611
19460522,1945-1946 May 22                     ,1945194611
19460523,1945-1946 May 23                     ,1945194611
19460524,1945-1946 May 24                     ,1945194611
19460525,1945-1946 May 25                     ,1945194611
19460526,1945-1946 May 26                     ,1945194611
19460527,1945-1946 May 27                     ,1945194611
19460528,1945-1946 May 28                     ,1945194611
19460529,1945-1946 May 29                     ,1945194611
19460530,1945-1946 May 30                     ,1945194611
19460531,1945-1946 May 31                     ,1945194611
19460601,1945-1946 June 01                    ,1945194612
19460602,1945-1946 June 02                    ,1945194612
19460603,1945-1946 June 03                    ,1945194612
19460604,1945-1946 June 04                    ,1945194612
19460605,1945-1946 June 05                    ,1945194612
19460606,1945-1946 June 06                    ,1945194612
19460607,1945-1946 June 07                    ,1945194612
19460608,1945-1946 June 08                    ,1945194612
19460609,1945-1946 June 09                    ,1945194612
19460610,1945-1946 June 10                    ,1945194612
19460611,1945-1946 June 11                    ,1945194612
19460612,1945-1946 June 12                    ,1945194612
19460613,1945-1946 June 13                    ,1945194612
19460614,1945-1946 June 14                    ,1945194612
19460615,1945-1946 June 15                    ,1945194612
19460616,1945-1946 June 16                    ,1945194612
19460617,1945-1946 June 17                    ,1945194612
19460618,1945-1946 June 18                    ,1945194612
19460619,1945-1946 June 19                    ,1945194612
19460620,1945-1946 June 20                    ,1945194612
19460621,1945-1946 June 21                    ,1945194612
19460622,1945-1946 June 22                    ,1945194612
19460623,1945-1946 June 23                    ,1945194612
19460624,1945-1946 June 24                    ,1945194612
19460625,1945-1946 June 25                    ,1945194612
19460626,1945-1946 June 26                    ,1945194612
19460627,1945-1946 June 27                    ,1945194612
19460628,1945-1946 June 28                    ,1945194612
19460629,1945-1946 June 29                    ,1945194612
19460630,1945-1946 June 30                    ,1945194612
19460701,1946-1947 July 01                    ,1946194701
19460702,1946-1947 July 02                    ,1946194701
19460703,1946-1947 July 03                    ,1946194701
19460704,1946-1947 July 04                    ,1946194701
19460705,1946-1947 July 05                    ,1946194701
19460706,1946-1947 July 06                    ,1946194701
19460707,1946-1947 July 07                    ,1946194701
19460708,1946-1947 July 08                    ,1946194701
19460709,1946-1947 July 09                    ,1946194701
19460710,1946-1947 July 10                    ,1946194701
19460711,1946-1947 July 11                    ,1946194701
19460712,1946-1947 July 12                    ,1946194701
19460713,1946-1947 July 13                    ,1946194701
19460714,1946-1947 July 14                    ,1946194701
19460715,1946-1947 July 15                    ,1946194701
19460716,1946-1947 July 16                    ,1946194701
19460717,1946-1947 July 17                    ,1946194701
19460718,1946-1947 July 18                    ,1946194701
19460719,1946-1947 July 19                    ,1946194701
19460720,1946-1947 July 20                    ,1946194701
19460721,1946-1947 July 21                    ,1946194701
19460722,1946-1947 July 22                    ,1946194701
19460723,1946-1947 July 23                    ,1946194701
19460724,1946-1947 July 24                    ,1946194701
19460725,1946-1947 July 25                    ,1946194701
19460726,1946-1947 July 26                    ,1946194701
19460727,1946-1947 July 27                    ,1946194701
19460728,1946-1947 July 28                    ,1946194701
19460729,1946-1947 July 29                    ,1946194701
19460730,1946-1947 July 30                    ,1946194701
19460731,1946-1947 July 31                    ,1946194701
19460801,1946-1947 August 01                  ,1946194702
19460802,1946-1947 August 02                  ,1946194702
